Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,BALL LOST,INTERCEPTION,1,73878,4925.2,73910,4927.333,Player 6398,,0.81919,0.36229,0.7548,0.35337
Home,RECOVERY,INTERCEPTION,1,73910,4927.333,73910,4927.333,Player 6053,,0.7548,0.35337,0.7548,0.35337
Home,PASS,,1,73913,4927.533,73915,4927.667,Player 6053,Player 6408,0.74073,0.33482,0.71997,0.29654
Home,PASS,,1,73917,4927.8,73935,4929.0,Player 6408,Player 6423,0.69921,0.25826,0.7189,0.29001
Away,PASS,,1,73951,4930.067,74040,4936.0,Player 6338,Player 6562,0.72197,0.41838,0.88515,0.81369
Away,BALL LOST,OUT,1,74045,4936.333,74045,4936.333,Player 6562,,0.90368,0.80953,0.77617,1.0029
Away,SET PIECE,THROW IN,1,74406,4960.4,74406,4960.4,Player 6608,,0.66124,0.9862,0.66124,0.9862
Away,PASS,,1,74473,4964.867,74504,4966.933,Player 6608,Player 6398,0.5763,0.84716,0.54578,0.78735
Away,BALL LOST,INTERCEPTION,1,74505,4967.0,74509,4967.267,Player 6398,,0.55561,0.7558,0.59493,0.62959
Home,RECOVERY,INTERCEPTION,1,74509,4967.267,74509,4967.267,Player 6461,,0.59493,0.62959,0.59493,0.62959
Home,BALL LOST,,1,74515,4967.667,74516,4967.733,Player 6461,,0.58614,0.62893,0.58444,0.62993
Away,RECOVERY,,1,74516,4967.733,74516,4967.733,Player 6532,,0.58444,0.62993,0.58444,0.62993
Away,BALL LOST,INTERCEPTION,1,74524,4968.267,74586,4972.4,Player 6532,,0.57949,0.63083,0.65241,0.64369
Home,RECOVERY,INTERCEPTION,1,74586,4972.4,74586,4972.4,Player 6461,,0.65241,0.64369,0.65241,0.64369
Home,PASS,,1,74595,4973.0,74603,4973.533,Player 6461,Player 6408,0.69413,0.63723,0.50088,0.5493
Home,PASS,,1,74639,4975.933,74658,4977.2,Player 6408,Player 6249,0.53293,0.36997,0.56378,0.65263
Home,PASS,LONG BALL,1,74665,4977.667,74685,4979.0,Player 6249,Player 6506,0.55648,0.68158,0.49736,0.09353
Home,PASS,LONG BALL,1,74691,4979.4,74732,4982.133,Player 6506,Player 6461,0.48924,0.06,0.52089,0.54663
Home,PASS,,1,74736,4982.4,74773,4984.867,Player 6461,Player 6423,0.5,0.54761,0.23062,0.38013
Home,BALL LOST,,1,74815,4987.667,74816,4987.733,Player 6058,,0.24505,0.36368,0.24279,0.36123
Away,RECOVERY,,1,74816,4987.733,74816,4987.733,Player 6532,,0.24279,0.36123,0.24279,0.36123
Away,CHALLENGE,AERIAL-LOST,1,74858,4990.533,74868,4991.2,Player 6532,,0.22058,0.35113,0.23206,0.36198
Home,CHALLENGE,AERIAL-WON,1,74858,4990.533,74868,4991.2,Player 6423,,0.22058,0.35113,0.23206,0.36198
Home,CHALLENGE,AERIAL-LOST,1,74879,4991.933,74886,4992.4,Player 6423,,0.23598,0.3649,0.22657,0.36728
Away,CHALLENGE,AERIAL-WON,1,74879,4991.933,74886,4992.4,Player 6588,,0.23598,0.3649,0.22657,0.36728
Away,BALL LOST,,1,74897,4993.133,74898,4993.2,Player 6534,,0.25956,0.38479,0.26241,0.38759
Home,RECOVERY,,1,74898,4993.2,74898,4993.2,Player 6408,,0.26241,0.38759,0.26241,0.38759
Home,PASS,,1,74914,4994.267,74921,4994.733,Player 6461,Player 6626,0.29493,0.42297,0.15606,0.32057
Home,PASS,,1,75086,5005.733,75098,5006.533,Player 6626,Player 6408,0.21239,0.58408,0.46436,0.612
Away,PASS,,1,75102,5006.8,75107,5007.133,Player 6534,Player 6466,0.48216,0.69447,0.52788,0.8021
Home,PASS,LONG BALL,1,75117,5007.8,75135,5009.0,Player 6581,Player 6626,0.53752,0.8929,0.20655,0.5786
Home,PASS,,1,75160,5010.667,75189,5012.6,Player 6626,Player 6423,0.19107,0.55753,0.43116,0.439
Home,PASS,LONG BALL,1,75191,5012.733,75266,5017.733,Player 6423,Player 6626,0.40206,0.43898,0.0516,0.46683
Home,PASS,,1,75267,5017.8,75274,5018.267,Player 6626,Player 6423,0.06112,0.44079,0.12773,0.25854
Home,PASS,,1,75276,5018.4,75278,5018.533,Player 6423,Player 6506,0.14675,0.20647,0.16579,0.15439
Home,BALL LOST,INTERCEPTION,1,75295,5019.667,75312,5020.8,Player 6506,,0.20033,0.23559,0.13173,0.45874
Away,RECOVERY,INTERCEPTION,1,75312,5020.8,75312,5020.8,Player 6603,,0.13173,0.45874,0.13173,0.45874
Away,BALL LOST,INTERCEPTION,1,75383,5025.533,75508,5033.867,Player 6603,,0.11742,0.39753,0.09435,0.54447
Home,RECOVERY,INTERCEPTION,1,75508,5033.867,75508,5033.867,Player 6626,,0.09435,0.54447,0.09435,0.54447
Home,BALL LOST,INTERCEPTION,1,75517,5034.467,75905,5060.333,Player 6626,,0.11712,0.56126,0.73581,0.95069
Away,RECOVERY,INTERCEPTION,1,75905,5060.333,75905,5060.333,Player 6693,,0.73581,0.95069,0.73581,0.95069
Away,PASS,LONG BALL,1,75916,5061.067,75949,5063.267,Player 6693,Player 6689,0.71919,0.94316,0.8704,0.33258
Away,BALL LOST,OUT,1,75969,5064.6,75969,5064.6,Player 6689,,0.87852,0.25528,1.0078,0.27607
Away,SET PIECE,,1,76089,5072.6,76089,5072.6,Player 6689,,0.82034,0.3737,0.82034,0.3737
Away,PASS,,1,76138,5075.867,76159,5077.267,Player 6689,Player 6656,0.81391,0.34296,0.84033,0.45316
Away,PASS,,1,76162,5077.467,76165,5077.667,Player 6656,Player 6689,0.86299,0.52129,0.88565,0.58941
Away,BALL LOST,INTERCEPTION,1,76245,5083.0,76306,5087.067,Player 6689,,0.95981,0.37511,0.30499,0.44513
Home,RECOVERY,INTERCEPTION,1,76306,5087.067,76306,5087.067,Player 6626,,0.30499,0.44513,0.30499,0.44513
Home,PASS,LONG BALL,1,76374,5091.6,76397,5093.133,Player 6626,Player 6658,0.16678,0.36411,0.74042,0.49828
Home,BALL LOST,INTERCEPTION,1,76400,5093.333,76443,5096.2,Player 6658,,0.78428,0.48669,0.85452,0.42619
Away,RECOVERY,INTERCEPTION,1,76443,5096.2,76443,5096.2,Player 6776,,0.85452,0.42619,0.85452,0.42619
Away,PASS,,1,76527,5101.8,76530,5102.0,Player 6776,Player 6466,0.80213,0.4485,0.7422,0.48803
Home,BALL LOST,INTERCEPTION,1,77908,5193.867,78779,5251.933,Player 6926,,0.17324,0.60767,0.61175,0.45126
Away,RECOVERY,INTERCEPTION,1,78779,5251.933,78779,5251.933,Player 6879,,0.61175,0.45126,0.61175,0.45126
Away,PASS,LONG BALL,1,78879,5258.6,79013,5267.533,Player 6879,Player 6588,0.59705,0.44931,0.13217,0.4665
Home,PASS,,1,79044,5269.6,79047,5269.8,Player 7076,Player 6883,0.25438,0.22974,0.21823,0.32114
Home,BALL LOST,INTERCEPTION,1,79049,5269.933,79053,5270.2,Player 6883,,0.19412,0.38207,0.14592,0.50393
Away,RECOVERY,INTERCEPTION,1,79053,5270.2,79053,5270.2,Player 6588,,0.14592,0.50393,0.14592,0.50393
Away,PASS,LONG BALL,1,79073,5271.533,79259,5283.933,Player 6588,Player 6996,0.15096,0.50549,0.40871,0.21351
Away,PASS,LONG BALL,1,79260,5284.0,79312,5287.467,Player 6996,Player 7019,0.43239,0.22146,0.76653,0.37364
Away,BALL LOST,,1,79313,5287.533,79314,5287.6,Player 7019,,0.76572,0.37344,0.75795,0.36377
Home,RECOVERY,,1,79314,5287.6,79314,5287.6,Player 7078,,0.75795,0.36377,0.75795,0.36377
Home,PASS,,1,79317,5287.8,79320,5288.0,Player 7078,Player 6461,0.73465,0.33475,0.71134,0.30573
Home,PASS,,1,79321,5288.067,79326,5288.4,Player 6461,Player 7078,0.70357,0.29606,0.7464,0.3207
Home,PASS,,1,79364,5290.933,79367,5291.133,Player 7127,Player 7091,0.71771,0.37651,0.77592,0.44158
Home,PASS,,1,79368,5291.2,79370,5291.333,Player 7091,Player 6408,0.79532,0.46326,0.83413,0.50664
Home,PASS,,1,79371,5291.4,79372,5291.467,Player 6408,Player 7127,0.85353,0.52833,0.87293,0.55001
Home,PASS,,1,79379,5291.933,79385,5292.333,Player 7127,Player 6661,0.87443,0.54924,0.76403,0.42772
Home,PASS,,1,79386,5292.4,79387,5292.467,Player 6661,Player 7127,0.74563,0.40747,0.72723,0.38721
Home,BALL LOST,,1,79420,5294.667,79421,5294.733,Player 7127,,0.73918,0.38974,0.73929,0.38944
Away,RECOVERY,,1,79421,5294.733,79421,5294.733,Player 6879,,0.73929,0.38944,0.73929,0.38944
Away,PASS,LONG BALL,1,80108,5340.533,80137,5342.467,Player 6879,Player 6939,0.80327,0.4593,0.29256,0.52391
Away,PASS,LONG BALL,1,80158,5343.867,80177,5345.133,Player 6939,Player 7140,0.32247,0.56155,0.47579,0.12737
Away,PASS,LONG BALL,1,80183,5345.533,80206,5347.067,Player 7140,Player 6644,0.49516,0.15047,0.45803,0.85319
Away,BALL LOST,,1,80238,5349.2,80239,5349.267,Player 6644,,0.49724,0.93776,0.50023,0.93599
Home,RECOVERY,,1,80239,5349.267,80239,5349.267,Player 6661,,0.50023,0.93599,0.50023,0.93599
Home,PASS,,1,80264,5350.933,80285,5352.333,Player 6661,Player 7111,0.58539,0.90706,0.71975,0.75631
Home,PASS,,1,80295,5353.0,80298,5353.2,Player 7111,Player 7185,0.70972,0.73469,0.72115,0.8348
Home,BALL LOST,OUT,1,80300,5353.333,80300,5353.333,Player 7185,,0.72484,0.86441,0.77754,1.00877
Home,SET PIECE,,1,80321,5354.733,80321,5354.733,Player 7199,,0.77622,0.72491,0.77622,0.72491
Home,PASS,,1,80326,5355.067,80331,5355.4,Player 7199,Player 7185,0.75844,0.75411,0.75072,0.85944
Home,BALL LOST,OUT,1,80333,5355.533,80333,5355.533,Player 7185,,0.76471,0.93321,0.78586,1.0077
Home,SET PIECE,,1,80353,5356.867,80353,5356.867,Player 7199,,0.80921,0.72379,0.80921,0.72379
Home,PASS,,1,80354,5356.933,80362,5357.467,Player 7199,Player 6963,0.82177,0.71197,0.93374,0.60731
Home,BALL LOST,OUT,1,80374,5358.267,80374,5358.267,Player 6963,,0.99127,0.51621,1.01341,0.25162
Home,SET PIECE,,1,80398,5359.867,80398,5359.867,Player 6963,,0.8953,0.3196,0.8953,0.3196
Home,BALL LOST,INTERCEPTION,1,80405,5360.333,80408,5360.533,Player 6963,,0.91273,0.35151,0.86576,0.40605
Away,RECOVERY,INTERCEPTION,1,80408,5360.533,80408,5360.533,Player 7318,,0.86576,0.40605,0.86576,0.40605
Away,PASS,LONG BALL,1,80413,5360.867,80434,5362.267,Player 7318,Player 6755,0.85351,0.45397,0.5,0.45828
Away,PASS,,1,80442,5362.8,80446,5363.067,Player 7305,Player 7266,0.48717,0.4998,0.46151,0.48533
Away,BALL LOST,INTERCEPTION,1,80449,5363.267,80460,5364.0,Player 7266,,0.44771,0.4633,0.38415,0.38652
Home,RECOVERY,INTERCEPTION,1,80460,5364.0,80460,5364.0,Player 7331,,0.38415,0.38652,0.38415,0.38652
Home,PASS,,1,80471,5364.733,80481,5365.4,Player 7331,Player 7215,0.34142,0.34971,0.16242,0.556
Home,PASS,,1,80525,5368.333,80728,5381.867,Player 7215,Player 6408,0.16617,0.55463,0.3862,0.79483
Home,PASS,,1,80734,5382.267,80753,5383.533,Player 6408,Player 7321,0.37099,0.77369,0.32351,0.60194
Home,BALL LOST,INTERCEPTION,1,80827,5388.467,80831,5388.733,Player 7321,,0.16848,0.3718,0.18572,0.35804
Away,RECOVERY,INTERCEPTION,1,80831,5388.733,80831,5388.733,Player 7305,,0.18572,0.35804,0.18572,0.35804
Away,PASS,,1,80852,5390.133,80866,5391.067,Player 7305,Player 7335,0.3327,0.37963,0.5,0.37086
Away,PASS,,1,80868,5391.2,80894,5392.933,Player 7335,Player 6939,0.5,0.32959,0.38025,0.67485
Away,PASS,,1,80928,5395.2,80944,5396.267,Player 6939,Player 7301,0.48156,0.72821,0.67494,0.8386
Away,BALL LOST,OUT,1,80947,5396.467,80947,5396.467,Player 7301,,0.70082,0.84857,0.8146,1.0042
Away,SET PIECE,,1,81135,5409.0,81135,5409.0,Player 7302,,0.88237,0.31877,0.88237,0.31877
Away,BALL LOST,OUT,1,81155,5410.333,81155,5410.333,Player 7302,,0.88439,0.32259,1.0041,0.32367
Away,SET PIECE,KICK OFF,1,81251,5416.733,81251,5416.733,Player 7335,,0.5611,0.53083,0.5611,0.53083
Away,PASS,,1,81260,5417.333,81293,5419.533,Player 7335,Player 6755,0.57741,0.48937,0.63902,0.8817
Away,BALL LOST,,1,81295,5419.667,81296,5419.733,Player 6755,,0.64324,0.88164,0.66063,0.88221
Home,RECOVERY,,1,81296,5419.733,81296,5419.733,Player 7285,,0.66063,0.88221,0.66063,0.88221
Home,BALL LOST,,1,81303,5420.2,81304,5420.267,Player 7285,,0.6873,0.86803,0.69135,0.86769
Away,RECOVERY,,1,81304,5420.267,81304,5420.267,Player 6751,,0.69135,0.86769,0.69135,0.86769
Away,PASS,,1,81313,5420.867,81330,5422.0,Player 6751,Player 7426,0.71519,0.90045,0.7212,0.97266
Away,BALL LOST,OUT,1,81412,5427.467,81412,5427.467,Player 7426,,0.73873,0.96653,0.74065,1.0059
Away,SET PIECE,,1,81450,5430.0,81450,5430.0,Player 7318,,0.89458,0.58265,0.89458,0.58265
Away,PASS,LONG BALL,1,81577,5438.467,81639,5442.6,Player 7318,Player 7399,0.85099,0.36383,0.33027,0.64846
Away,BALL LOST,INTERCEPTION,1,81696,5446.4,81701,5446.733,Player 7399,,0.66938,0.89826,0.7835,0.9834
Home,RECOVERY,INTERCEPTION,1,81701,5446.733,81701,5446.733,Player 7425,,0.7835,0.9834,0.7835,0.9834
Home,PASS,LONG BALL,1,81710,5447.333,81848,5456.533,Player 7425,Player 6661,0.78592,0.98606,0.54617,0.54674
Away,PASS,,1,81868,5457.867,81900,5460.0,Player 7305,Player 6755,0.5651,0.60017,0.45407,0.94613
Away,BALL LOST,OUT,1,81930,5462.0,81930,5462.0,Player 6755,,0.46413,0.99497,0.47547,1.00339
Away,SET PIECE,THROW IN,1,81932,5462.133,81932,5462.133,Player 7464,,0.47657,0.99009,0.47657,0.99009
Away,BALL LOST,INTERCEPTION,1,81937,5462.467,81940,5462.667,Player 7464,,0.48297,0.92573,0.48547,0.89709
Home,RECOVERY,INTERCEPTION,1,81940,5462.667,81940,5462.667,Player 7284,,0.48547,0.89709,0.48547,0.89709
Home,PASS,LONG BALL,1,81945,5463.0,81960,5464.0,Player 7284,Player 7471,0.47052,0.84734,0.20752,0.58388
Home,PASS,LONG BALL,1,81989,5465.933,82006,5467.067,Player 7471,Player 7311,0.19203,0.56263,0.61154,0.68416
Home,PASS,LONG BALL,1,82007,5467.133,82022,5468.133,Player 7311,Player 7471,0.61431,0.68429,0.24312,0.59514
Home,PASS,LONG BALL,1,82102,5473.467,82118,5474.533,Player 7471,Player 7376,0.23258,0.62368,0.51897,0.88489
Home,BALL LOST,OUT,1,82128,5475.2,82128,5475.2,Player 7376,,0.50535,0.91764,0.48052,1.03609
Home,SET PIECE,THROW IN,1,82138,5475.867,82138,5475.867,Player 7425,,0.48052,1.03609,0.48052,1.03609
Home,BALL LOST,OUT,1,82140,5476.0,82140,5476.0,Player 7425,,0.46577,1.02928,0.45403,1.01023
Home,SET PIECE,,1,82171,5478.067,82171,5478.067,Player 7471,,0.21621,0.60517,0.21621,0.60517
Home,BALL LOST,INTERCEPTION,1,82661,5510.733,82771,5518.067,Player 7521,,0.20063,0.56403,0.13653,0.47569
Away,RECOVERY,INTERCEPTION,1,82771,5518.067,82771,5518.067,Player 7305,,0.13653,0.47569,0.13653,0.47569
Away,BALL LOST,INTERCEPTION,1,82795,5519.667,82815,5521.0,Player 7266,,0.13081,0.5195,0.2224,0.66843
Home,RECOVERY,INTERCEPTION,1,82815,5521.0,82815,5521.0,Player 7425,,0.2224,0.66843,0.2224,0.66843
Home,PASS,,1,82821,5521.4,82831,5522.067,Player 7425,Player 7467,0.24758,0.66967,0.26888,0.65991
Away,PASS,,1,82979,5531.933,82981,5532.067,Player 7399,Player 7494,0.15108,0.56771,0.15587,0.63598
Away,PASS,,1,82995,5533.0,83013,5534.2,Player 7494,Player 7561,0.09609,0.60622,0.08358,0.44211
Away,PASS,,1,83017,5534.467,83077,5538.467,Player 7543,Player 7399,0.12162,0.41368,0.24542,0.46377
Away,PASS,,1,83078,5538.533,83079,5538.6,Player 7399,Player 7543,0.26731,0.4588,0.28919,0.45383
Away,BALL LOST,INTERCEPTION,1,83080,5538.667,83116,5541.067,Player 7543,,0.31108,0.44886,0.29904,0.59706
Home,RECOVERY,INTERCEPTION,1,83116,5541.067,83116,5541.067,Player 7564,,0.29904,0.59706,0.29904,0.59706
Home,BALL LOST,OUT,1,83183,5545.533,83183,5545.533,Player 7564,,0.22737,0.50249,0.25777,1.00929
Home,SET PIECE,GOAL KICK,1,83286,5552.4,83286,5552.4,Player 7604,,0.03283,0.66969,0.03283,0.66969
Home,SHOT,OFF TARGET,1,83292,5552.8,83486,5565.733,Player 7604,,-0.0088,0.65363,-0.00487,0.58597
Away,SET PIECE,,1,83486,5565.733,83486,5565.733,Player 7648,,0.1531,0.53093,0.1531,0.53093
Away,PASS,,1,83487,5565.8,83491,5566.067,Player 7648,Player 7633,0.15308,0.53091,0.17591,0.5371
Away,PASS,,1,83493,5566.2,83513,5567.533,Player 7633,Player 7464,0.18733,0.5402,0.08234,0.45934
Away,PASS,,1,83520,5568.0,83527,5568.467,Player 7653,Player 7633,0.12712,0.50113,0.28213,0.41397
Away,BALL LOST,,1,83532,5568.8,83534,5568.933,Player 7633,,0.29513,0.43801,0.29982,0.44589
Home,RECOVERY,,1,83534,5568.933,83534,5568.933,Player 7284,,0.29982,0.44589,0.29982,0.44589
Home,BALL LOST,INTERCEPTION,1,83544,5569.6,83572,5571.467,Player 7284,,0.18922,0.54176,0.34181,0.53933
Away,RECOVERY,INTERCEPTION,1,83572,5571.467,83572,5571.467,Player 7461,,0.34181,0.53933,0.34181,0.53933
Away,PASS,,1,83583,5572.2,83598,5573.2,Player 7461,Player 7633,0.37318,0.81436,0.38772,0.75936
Away,PASS,,1,83614,5574.267,83616,5574.4,Player 7633,Player 7634,0.47669,0.72711,0.50503,0.72663
Away,BALL LOST,INTERCEPTION,1,83624,5574.933,83628,5575.2,Player 7572,,0.53318,0.72974,0.59996,0.77336
Home,RECOVERY,INTERCEPTION,1,83628,5575.2,83628,5575.2,Player 7284,,0.59996,0.77336,0.59996,0.77336
Home,BALL LOST,INTERCEPTION,1,83661,5577.4,83684,5578.933,Player 7284,,0.64698,0.76269,0.62687,0.90124
Away,RECOVERY,INTERCEPTION,1,83684,5578.933,83684,5578.933,Player 7488,,0.62687,0.90124,0.62687,0.90124
Away,PASS,,1,83695,5579.667,83707,5580.467,Player 7488,Player 7461,0.61876,0.87483,0.59363,0.85631
Away,BALL LOST,OUT,1,83726,5581.733,83726,5581.733,Player 7461,,0.67021,0.80222,0.85613,1.00375
Away,SET PIECE,,1,83772,5584.8,83772,5584.8,Player 7707,,0.84454,0.52853,0.84454,0.52853
Away,BALL LOST,OUT,1,83780,5585.333,83780,5585.333,Player 7707,,0.86288,0.54769,0.76994,1.00423
Away,SET PIECE,THROW IN,1,83888,5592.533,83888,5592.533,Player 7468,,0.76994,1.00423,0.76994,1.00423
Away,BALL LOST,OUT,1,83892,5592.8,83892,5592.8,Player 7468,,0.77015,1.00593,0.77547,1.00457
Away,SET PIECE,THROW IN,1,83907,5593.8,83907,5593.8,Player 7468,,0.77547,1.00457,0.77547,1.00457
Away,BALL LOST,OUT,1,83910,5594.0,83910,5594.0,Player 7468,,0.77429,0.97543,0.77429,0.97543
Away,SET PIECE,KICK OFF,1,84268,5617.867,84268,5617.867,Player 7561,,0.56233,0.5781,0.56233,0.5781
Away,BALL LOST,,1,84315,5621.0,84316,5621.067,Player 7561,,0.57668,0.59914,0.57764,0.59939
Home,RECOVERY,,1,84316,5621.067,84316,5621.067,Player 7594,,0.57764,0.59939,0.57764,0.59939
Home,BALL LOST,INTERCEPTION,1,84349,5623.267,84425,5628.333,Player 7594,,0.61791,0.63859,0.81495,0.93238
Away,RECOVERY,INTERCEPTION,1,84425,5628.333,84425,5628.333,Player 7813,,0.81495,0.93238,0.81495,0.93238
Away,BALL LOST,INTERCEPTION,1,84435,5629.0,84446,5629.733,Player 7813,,0.78161,0.94084,0.86778,0.5354
Home,RECOVERY,INTERCEPTION,1,84446,5629.733,84446,5629.733,Player 7594,,0.86778,0.5354,0.86778,0.5354
Home,PASS,,1,84469,5631.267,84612,5640.8,Player 7594,Player 7814,0.87085,0.53447,0.7563,0.42814
Home,BALL LOST,INTERCEPTION,1,84614,5640.933,84796,5653.067,Player 7814,,0.7907,0.45959,0.80517,0.3801
Away,RECOVERY,INTERCEPTION,1,84796,5653.067,84796,5653.067,Player 7633,,0.80517,0.3801,0.80517,0.3801
Away,PASS,,1,84834,5655.6,85026,5668.4,Player 7633,Player 7919,0.79057,0.42261,0.49917,0.3158
Home,PASS,LONG BALL,1,85043,5669.533,85076,5671.733,Player 7560,Player 7922,0.5134,0.37846,0.13028,0.37399
Away,PASS,,1,85163,5677.533,85185,5679.0,Player 7660,Player 7596,0.22565,0.47884,0.28171,0.44479
Away,BALL LOST,INTERCEPTION,1,85187,5679.133,85196,5679.733,Player 7596,,0.2641,0.5129,0.18486,0.81941
Home,RECOVERY,INTERCEPTION,1,85196,5679.733,85196,5679.733,Player 7564,,0.18486,0.81941,0.18486,0.81941
Home,BALL LOST,OUT,1,85273,5684.867,85273,5684.867,Player 7564,,0.26516,0.96735,0.37102,1.02503
Home,SET PIECE,THROW IN,1,85300,5686.667,85300,5686.667,Player 7795,,0.37102,1.02503,0.37102,1.02503
Home,PASS,,1,85306,5687.067,85315,5687.667,Player 7795,Player 7284,0.4127,0.9901,0.46969,0.94014
Home,PASS,LONG BALL,1,85316,5687.733,85334,5688.933,Player 7284,Player 7814,0.47242,0.93344,0.30266,0.34585
Home,PASS,,1,85350,5690.0,85356,5690.4,Player 7814,Player 7902,0.28923,0.4258,0.28083,0.49734
Home,PASS,,1,85357,5690.467,85417,5694.467,Player 7902,Player 7922,0.28341,0.46098,0.19043,0.58806
Home,BALL LOST,INTERCEPTION,1,85452,5696.8,85456,5697.067,Player 7922,,0.06971,0.24523,0.092,0.09582
Away,RECOVERY,INTERCEPTION,1,85456,5697.067,85456,5697.067,Player 7590,,0.092,0.09582,0.092,0.09582
Away,BALL LOST,OUT,1,85513,5700.867,85513,5700.867,Player 7590,,0.40948,0.2226,0.44862,-0.02297
Away,SET PIECE,,1,85544,5702.933,85544,5702.933,Player 7590,,0.38289,0.23413,0.38289,0.23413
Away,BALL LOST,,1,85571,5704.733,85572,5704.8,Player 7590,,0.40842,0.22966,0.40649,0.22991
Home,RECOVERY,,1,85572,5704.8,85572,5704.8,Player 7594,,0.40649,0.22991,0.40649,0.22991
Home,BALL LOST,OUT,1,85620,5708.0,85620,5708.0,Player 7594,,0.45213,0.21756,0.62102,-0.01053
Home,SET PIECE,,1,85697,5713.133,85697,5713.133,Player 7922,,0.32075,0.39617,0.32075,0.39617
Home,PASS,,1,85698,5713.2,85728,5715.2,Player 7922,Player 7835,0.30198,0.42159,0.16851,0.30934
Home,BALL LOST,,1,85824,5721.6,85825,5721.667,Player 7835,,0.15932,0.3457,0.1596,0.34603
Away,RECOVERY,,1,85825,5721.667,85825,5721.667,Player 8096,,0.1596,0.34603,0.1596,0.34603
Away,BALL LOST,,1,86045,5736.333,86046,5736.4,Player 8096,,0.16403,0.35087,0.16403,0.35087
Home,RECOVERY,,1,86046,5736.4,86046,5736.4,Player 8111,,0.16403,0.35087,0.16403,0.35087
Home,BALL LOST,INTERCEPTION,1,86075,5738.333,86090,5739.333,Player 8111,,0.16403,0.35089,0.16398,0.35079
Away,RECOVERY,INTERCEPTION,1,86090,5739.333,86090,5739.333,Player 8096,,0.16398,0.35079,0.16398,0.35079
Away,CHALLENGE,AERIAL-LOST,1,86261,5750.733,86279,5751.933,Player 8096,,0.16393,0.35064,0.16392,0.35063
Home,CHALLENGE,AERIAL-WON,1,86261,5750.733,86279,5751.933,Player 8165,,0.16393,0.35064,0.16392,0.35063
Home,BALL LOST,OUT,1,86404,5760.267,86404,5760.267,Player 8161,,0.15893,0.30359,0.01192,-0.08861
Home,SET PIECE,,1,86642,5776.133,86642,5776.133,Player 7902,,0.19936,0.35704,0.19936,0.35704
Home,PASS,,1,86648,5776.533,86665,5777.667,Player 7902,Player 8153,0.19963,0.35744,0.18514,0.33767
Home,PASS,,1,86676,5778.4,86680,5778.667,Player 8153,Player 7922,0.18513,0.33832,0.16828,0.31266
Away,CHALLENGE,AERIAL-LOST,1,86721,5781.4,86728,5781.867,Player 7805,,0.21155,0.36919,0.21919,0.37653
Home,CHALLENGE,AERIAL-WON,1,86721,5781.4,86728,5781.867,Player 7929,,0.21155,0.36919,0.21919,0.37653
Home,PASS,,1,86744,5782.933,86748,5783.2,Player 7425,Player 7922,0.22062,0.3782,0.15856,0.34173
Home,PASS,,1,86815,5787.667,86921,5794.733,Player 7922,Player 8272,0.20842,0.59994,0.07993,0.6926
Home,PASS,LONG BALL,1,86928,5795.2,86963,5797.533,Player 8272,Player 7929,0.08257,0.73392,0.39096,0.93799
Home,BALL LOST,,1,86964,5797.6,86965,5797.667,Player 7929,,0.39928,0.94679,0.40761,0.9556
Away,RECOVERY,,1,86965,5797.667,86965,5797.667,Player 7919,,0.40761,0.9556,0.40761,0.9556
Away,BALL LOST,INTERCEPTION,1,86973,5798.2,86982,5798.8,Player 7919,,0.46082,0.99533,0.48346,0.945
Home,RECOVERY,INTERCEPTION,1,86982,5798.8,86982,5798.8,Player 8162,,0.48346,0.945,0.48346,0.945
Home,PASS,,1,86994,5799.6,86997,5799.8,Player 8162,Player 7835,0.4835,0.89529,0.52921,0.89599
Home,PASS,LONG BALL,1,86998,5799.867,87015,5801.0,Player 7835,Player 8153,0.55096,0.89548,0.70423,0.462
Home,PASS,LONG BALL,1,87020,5801.333,87129,5808.6,Player 8153,Player 7922,0.69753,0.46317,0.18755,0.60009
Home,CHALLENGE,AERIAL-LOST,1,87155,5810.333,87166,5811.067,Player 7922,,0.15949,0.60129,0.14939,0.36913
Away,CHALLENGE,AERIAL-WON,1,87155,5810.333,87166,5811.067,Player 7572,,0.15949,0.60129,0.14939,0.36913
Away,PASS,,1,87202,5813.467,87232,5815.467,Player 7572,Player 8300,0.87671,0.40548,0.64477,0.58531
Away,PASS,,1,87233,5815.533,87237,5815.8,Player 8300,Player 7919,0.62682,0.60804,0.66719,0.74077
Away,PASS,,1,87238,5815.867,87248,5816.533,Player 7919,Player 7461,0.67728,0.77396,0.74127,0.96503
Away,BALL LOST,INTERCEPTION,1,87264,5817.6,87298,5819.867,Player 7461,,0.65077,0.86038,0.93443,0.4275
Home,RECOVERY,INTERCEPTION,1,87298,5819.867,87298,5819.867,Player 7834,,0.93443,0.4275,0.93443,0.4275
Home,BALL LOST,OUT,1,87318,5821.2,87318,5821.2,Player 8207,,0.74336,0.86746,0.73125,1.00347
Home,SET PIECE,,1,87333,5822.2,87333,5822.2,Player 7827,,0.6649,0.91548,0.6649,0.91548
Away,PASS,,1,87397,5826.467,87451,5830.067,Player 8336,Player 7572,0.80092,0.37505,0.95501,0.61732
Away,PASS,,1,87452,5830.133,87469,5831.267,Player 7572,Player 8356,0.94804,0.59013,0.89101,0.32107
Away,PASS,LONG BALL,1,87470,5831.333,87518,5834.533,Player 8356,Player 8357,0.89144,0.32206,0.26171,0.40965
